id,shoes_id,size,color,stock
5494,638,6.0,#312951,40
5495,638,6.5,#5E6167,180
5496,638,7.0,#000000,120
5497,638,7.5,#000000,40
5498,638,8.0,#FF0000,150
5499,638,8.5,#FFFFFF,180
5500,639,4.5,#000000,30
5501,639,5.0,#000000,20
5502,639,5.5,#5E6167,130
5503,639,6.0,#5E6167,80
5504,639,6.5,#FF0000,200
5505,639,7.0,#FFD700,100
5506,639,7.5,#FFFFFF,80
5507,639,8.0,#FFD700,150
5508,639,8.5,#FFD700,130
5509,640,4.5,#5E6167,130
5510,640,5.0,#5E6167,130
5511,640,5.5,#000000,120
5512,640,6.0,#000000,50
5513,640,6.5,#FFD700,130
5514,640,7.0,#5E6167,80
5515,640,7.5,#5E6167,50
5516,640,8.0,#5E6167,140
5517,640,8.5,#FF0000,190
5518,641,4.5,#5E6167,40
5519,641,5.0,#000000,70
5520,641,5.5,#5E6167,200
5521,641,6.0,#FF0000,150
5522,641,6.5,#FFD700,140
5523,641,7.0,#5E6167,60
5524,641,7.5,#5E6167,70
5525,641,8.0,#FFFFFF,190
5526,641,8.5,#FFFFFF,120
5527,642,4.5,#FFFFFF,110
5528,642,5.0,#312951,150
5529,642,5.5,#FFFFFF,30
5530,642,6.0,#FFD700,10
5531,642,6.5,#000000,20
5532,642,7.0,#5E6167,190
5533,642,7.5,#5E6167,200
5534,642,8.0,#FFFFFF,190
5535,642,8.5,#FFFFFF,110
5536,643,4.5,#FFFFFF,190
5537,643,5.0,#FF0000,30
5538,643,5.5,#5E6167,10
5539,643,6.0,#FF0000,170
5540,643,6.5,#000000,110
5541,643,7.0,#FFD700,200
5542,643,7.5,#5E6167,140
5543,643,8.0,#312951,70
5544,643,8.5,#5E6167,60
5545,644,4.5,#FF0000,120
5546,644,5.0,#5E6167,140
5547,644,5.5,#000000,180
5548,644,6.0,#FF0000,70
5549,644,6.5,#FFFFFF,180
5550,644,7.0,#5E6167,200
5551,644,7.5,#FFFFFF,110
5552,644,8.0,#FFFFFF,80
5553,644,8.5,#FF0000,60
5554,645,4.5,#FF0000,140
5555,645,5.0,#FFFFFF,100
5556,645,5.5,#000000,140
5557,645,6.0,#FFFFFF,100
5558,645,6.5,#FFD700,160
5559,645,7.0,#FFD700,170
5560,645,7.5,#000000,40
5561,645,8.0,#000000,30
5562,645,8.5,#FF0000,50
5563,646,4.5,#000000,180
5564,646,5.0,#FF0000,80
5565,646,5.5,#000000,30
5566,646,6.0,#000000,20
5567,646,6.5,#FFFFFF,180
5568,646,7.0,#312951,20
5569,646,7.5,#5E6167,110
5570,646,8.0,#FFD700,20
5571,646,8.5,#FFFFFF,50
5572,647,4.5,#312951,170
5573,647,5.0,#FFD700,120
5574,647,5.5,#5E6167,140
5575,647,6.0,#312951,200
5576,647,6.5,#312951,200
5577,647,7.0,#FFFFFF,30
5578,647,7.5,#FF0000,60
5579,647,8.0,#312951,10
5580,647,8.5,#FFFFFF,40
5581,648,4.5,#5E6167,40
5582,648,5.0,#5E6167,190
5583,648,5.5,#FFD700,80
5584,648,6.0,#FFD700,140
5585,648,6.5,#000000,80
5586,648,7.0,#5E6167,70
5587,648,7.5,#FF0000,130
5588,648,8.0,#000000,160
5589,648,8.5,#FF0000,160
5590,649,4.5,#FFD700,150
5591,649,5.0,#5E6167,60
5592,649,5.5,#312951,200
5593,649,6.0,#312951,10
5594,649,6.5,#FFD700,70
5595,649,7.0,#FFD700,40
5596,649,7.5,#312951,200
5597,649,8.0,#FF0000,180
5598,649,8.5,#000000,10
5599,650,4.5,#312951,90
5600,650,5.0,#000000,140
5601,650,5.5,#000000,40
5602,650,6.0,#FFD700,200
5603,650,6.5,#FFFFFF,50
5604,650,7.0,#FF0000,100
5605,650,7.5,#5E6167,150
5606,650,8.0,#FFFFFF,200
5607,650,8.5,#FF0000,170
5608,651,4.5,#FFD700,110
5609,651,5.0,#000000,80
5610,651,5.5,#FFD700,180
5611,651,6.0,#000000,110
5612,651,6.5,#000000,140
5613,651,7.0,#312951,180
5614,651,7.5,#FFFFFF,80
5615,651,8.0,#312951,180
5616,651,8.5,#FFFFFF,140
5617,652,4.5,#000000,170
5618,652,5.0,#FFD700,120
5619,652,5.5,#5E6167,20
5620,652,6.0,#000000,160
5621,652,6.5,#FFD700,40
5622,652,7.0,#FFD700,160
5623,652,7.5,#000000,80
5624,652,8.0,#5E6167,190
5625,652,8.5,#FFD700,170
5626,653,4.5,#FFFFFF,80
5627,653,5.0,#FF0000,60
5628,653,5.5,#5E6167,130
5629,653,6.0,#312951,40
5630,653,6.5,#FF0000,20
5631,653,7.0,#FFD700,100
5632,653,7.5,#000000,190
5633,653,8.0,#FF0000,130
5634,653,8.5,#FFFFFF,90
5635,654,4.5,#312951,160
5636,654,5.0,#FFFFFF,70
5637,654,5.5,#FFFFFF,120
5638,654,6.0,#FFFFFF,40
5639,654,6.5,#312951,40
5640,654,7.0,#000000,30
5641,654,7.5,#5E6167,170
5642,654,8.0,#000000,80
5643,654,8.5,#FFD700,140
5644,656,4.5,#FFFFFF,170
5645,656,5.0,#000000,30
5646,656,5.5,#312951,90
5647,656,6.0,#5E6167,110
5648,656,6.5,#5E6167,180
5649,656,7.0,#312951,80
5650,656,7.5,#FFFFFF,150
5651,656,8.0,#312951,70
5652,656,8.5,#FFD700,170
5653,657,4.5,#5E6167,40
5654,657,5.0,#5E6167,100
5655,657,5.5,#FFFFFF,150
5656,657,6.0,#FFD700,170
5657,657,6.5,#FFD700,180
5658,657,7.0,#312951,40
5659,657,7.5,#312951,40
5660,657,8.0,#312951,150
5661,657,8.5,#FFD700,40
5662,658,4.5,#5E6167,30
5663,658,5.0,#000000,200
5664,658,5.5,#5E6167,200
5665,658,6.0,#FFD700,10
5666,658,6.5,#5E6167,10
5667,658,7.0,#5E6167,170
5668,658,7.5,#FF0000,90
5669,658,8.0,#5E6167,150
5670,658,8.5,#FF0000,40
5671,659,4.5,#FF0000,200
5672,659,5.0,#FFFFFF,70
5673,659,5.5,#FFD700,10
5674,659,6.0,#FFD700,10
5675,659,6.5,#312951,190
5676,659,7.0,#5E6167,140
5677,659,7.5,#5E6167,30
5678,659,8.0,#312951,20
5679,659,8.5,#5E6167,190
5680,660,4.5,#FFFFFF,130
5681,660,5.0,#FF0000,170
5682,660,5.5,#000000,70
5683,660,6.0,#FFD700,150
5684,660,6.5,#312951,180
5685,660,7.0,#FF0000,70
5686,660,7.5,#FF0000,70
5687,660,8.0,#FFD700,130
5688,660,8.5,#FF0000,180
5689,661,4.5,#FFD700,30
5690,661,5.0,#FF0000,190
5691,661,5.5,#FFFFFF,200
5692,661,6.0,#312951,70
5693,661,6.5,#000000,60
5694,661,7.0,#5E6167,10
5695,661,7.5,#FFD700,10
5696,661,8.0,#000000,70
5697,661,8.5,#FF0000,110
5698,663,4.5,#FFFFFF,20
5699,663,5.0,#FFFFFF,20
5700,663,5.5,#000000,120
5701,663,6.0,#312951,150
5702,663,6.5,#5E6167,150
5703,663,7.0,#5E6167,120
5704,663,7.5,#5E6167,170
5705,663,8.0,#000000,150
5706,663,8.5,#312951,110
5707,664,4.5,#000000,70
5708,664,5.0,#000000,120
5709,664,5.5,#FFD700,120
5710,664,6.0,#FFD700,70
5711,664,6.5,#000000,20
5712,664,7.0,#312951,170
5713,664,7.5,#FFFFFF,20
5714,664,8.0,#FFFFFF,60
5715,664,8.5,#5E6167,30
5716,665,4.5,#5E6167,200
5717,665,5.0,#FFFFFF,180
5718,665,5.5,#5E6167,180
5719,665,6.0,#FFFFFF,110
5720,665,6.5,#5E6167,110
5721,665,7.0,#5E6167,200
5722,665,7.5,#FFD700,20
5723,665,8.0,#312951,100
5724,665,8.5,#FFD700,200
5725,666,4.5,#FF0000,50
5726,666,5.0,#312951,120
5727,666,5.5,#000000,160
5728,666,6.0,#312951,190
5729,666,6.5,#FF0000,80
5730,666,7.0,#FFD700,50
5731,666,7.5,#000000,150
5732,666,8.0,#5E6167,20
5733,666,8.5,#312951,60
5734,667,4.5,#000000,150
5735,667,5.0,#312951,110
5736,667,5.5,#312951,70
5737,667,6.0,#FF0000,90
5738,667,6.5,#FF0000,150
5739,667,7.0,#5E6167,70
5740,667,7.5,#5E6167,160
5741,667,8.0,#5E6167,10
5742,667,8.5,#000000,100
5743,668,4.5,#FFD700,10
5744,668,5.0,#5E6167,150
5745,668,5.5,#FFD700,140
5746,668,6.0,#000000,80
5747,668,6.5,#312951,70
5748,668,7.0,#FFFFFF,150
5749,668,7.5,#000000,180
5750,668,8.0,#5E6167,90
5751,668,8.5,#FF0000,10
5752,669,4.5,#FFFFFF,160
5753,669,5.0,#FF0000,160
5754,669,5.5,#312951,50
5755,669,6.0,#FF0000,200
5756,669,6.5,#FFFFFF,140
5757,669,7.0,#000000,110
5758,669,7.5,#FFD700,100
5759,669,8.0,#FFD700,100
5760,669,8.5,#5E6167,200
5761,670,4.5,#FFD700,160
5762,670,5.0,#312951,20
5763,670,5.5,#FF0000,120
5764,670,6.0,#FF0000,20
5765,670,6.5,#FFFFFF,190
5766,670,7.0,#FF0000,70
5767,670,7.5,#FFFFFF,20
5768,670,8.0,#5E6167,10
5769,670,8.5,#000000,70
5770,671,4.5,#000000,140
5771,671,5.0,#5E6167,170
5772,671,5.5,#FFD700,100
5773,671,6.0,#000000,160
5774,671,6.5,#FF0000,90
5775,671,7.0,#FF0000,170
5776,671,7.5,#312951,150
5777,671,8.0,#FFFFFF,150
5778,671,8.5,#000000,110
5779,672,4.5,#FFD700,170
5780,672,5.0,#FFD700,190
5781,672,5.5,#FF0000,170
5782,672,6.0,#5E6167,150
5783,672,6.5,#000000,70
5784,672,7.0,#FF0000,50
5785,672,7.5,#FFFFFF,30
5786,672,8.0,#312951,200
5787,672,8.5,#5E6167,190
5788,673,4.5,#FFFFFF,190
5789,673,5.0,#FFFFFF,80
5790,673,5.5,#5E6167,110
5791,673,6.0,#FFFFFF,20
5792,673,6.5,#FF0000,60
5793,673,7.0,#000000,190
5794,673,7.5,#5E6167,80
5795,673,8.0,#FFFFFF,80
5796,673,8.5,#000000,30
5797,674,4.5,#FFFFFF,160
5798,674,5.0,#5E6167,60
5799,674,5.5,#FFFFFF,170
5800,674,6.0,#000000,20
5801,674,6.5,#312951,60
5802,674,7.0,#000000,100
5803,674,7.5,#312951,170
5804,674,8.0,#FFFFFF,90
5805,674,8.5,#000000,200
5806,675,4.5,#FFFFFF,40
5807,675,5.0,#FFD700,20
5808,675,5.5,#000000,140
5809,675,6.0,#000000,160
5810,675,6.5,#FF0000,10
5811,675,7.0,#000000,60
5812,675,7.5,#312951,160
5813,675,8.0,#000000,110
5814,675,8.5,#312951,200
5815,676,4.5,#FFD700,30
5816,676,5.0,#5E6167,80
5817,676,5.5,#000000,30
5818,676,6.0,#000000,60
5819,676,6.5,#FF0000,200
5820,676,7.0,#5E6167,140
5821,676,7.5,#FFD700,140
5822,676,8.0,#000000,200
5823,676,8.5,#5E6167,50
5824,677,4.5,#FFFFFF,30
5825,677,5.0,#000000,190
5826,677,5.5,#5E6167,150
5827,677,6.0,#312951,60
5828,677,6.5,#FF0000,170
5829,677,7.0,#FFFFFF,200
5830,677,7.5,#312951,70
5831,677,8.0,#000000,100
5832,677,8.5,#000000,160
5833,678,4.5,#000000,140
5834,678,5.0,#5E6167,120
5835,678,5.5,#FFFFFF,160
5836,678,6.0,#312951,60
5837,678,6.5,#312951,20
5838,678,7.0,#FFD700,30
5839,678,7.5,#FF0000,150
5840,678,8.0,#000000,10
5841,678,8.5,#FFD700,90
5842,679,4.5,#5E6167,10
5843,679,5.0,#FFFFFF,120
5844,679,5.5,#FFD700,90
5845,679,6.0,#000000,150
5846,679,6.5,#FFFFFF,120
5847,679,7.0,#FFFFFF,140
5848,679,7.5,#FFD700,40
5849,679,8.0,#000000,20
5850,679,8.5,#FF0000,120
5851,680,4.5,#312951,70
5852,680,5.0,#000000,190
5853,680,5.5,#FFD700,100
5854,680,6.0,#FF0000,50
5855,680,6.5,#FFD700,30
5856,680,7.0,#FFD700,100
5857,680,7.5,#5E6167,140
5858,680,8.0,#312951,40
5859,680,8.5,#FF0000,40
5860,681,4.5,#000000,180
5861,681,5.0,#FFD700,170
5862,681,5.5,#000000,100
5863,681,6.0,#000000,160
5864,681,6.5,#312951,100
5865,681,7.0,#5E6167,110
5866,681,7.5,#FF0000,50
5867,681,8.0,#312951,100
5868,681,8.5,#312951,10
5869,682,4.5,#FF0000,30
5870,682,5.0,#312951,110
5871,682,5.5,#5E6167,140
5872,682,6.0,#5E6167,190
5873,682,6.5,#FF0000,80
5874,682,7.0,#5E6167,20
5875,682,7.5,#5E6167,30
5876,682,8.0,#FF0000,170
5877,682,8.5,#000000,140
5878,683,4.5,#5E6167,40
5879,683,5.0,#FF0000,130
5880,683,5.5,#FFFFFF,60
5881,683,6.0,#FFFFFF,40
5882,683,6.5,#5E6167,200
5883,683,7.0,#FF0000,60
5884,683,7.5,#FF0000,20
5885,683,8.0,#FFD700,160
5886,683,8.5,#5E6167,110
5887,684,4.5,#FF0000,10
5888,684,5.0,#FFFFFF,20
5889,684,5.5,#000000,140
5890,684,6.0,#FF0000,70
5891,684,6.5,#312951,130
5892,684,7.0,#FFFFFF,120
5893,684,7.5,#000000,90
5894,684,8.0,#FFD700,70
5895,684,8.5,#FFD700,130
5896,685,4.5,#FFD700,30
5897,685,5.0,#FFFFFF,190
5898,685,5.5,#FF0000,140
5899,685,6.0,#312951,150
5900,685,6.5,#000000,190
5901,685,7.0,#FFD700,40
5902,685,7.5,#FFD700,110
5903,685,8.0,#000000,200
5904,685,8.5,#5E6167,130
5905,686,4.5,#FFFFFF,130
5906,686,5.0,#312951,60
5907,686,5.5,#FFFFFF,20
5908,686,6.0,#5E6167,160
5909,686,6.5,#FFD700,200
5910,686,7.0,#FFFFFF,170
5911,686,7.5,#000000,150
5912,686,8.0,#312951,170
5913,686,8.5,#5E6167,50
5914,687,4.5,#FFFFFF,120
5915,687,5.0,#5E6167,160
5916,687,5.5,#000000,120
5917,687,6.0,#5E6167,190
5918,687,6.5,#FF0000,180
5919,687,7.0,#312951,60
5920,687,7.5,#5E6167,80
5921,687,8.0,#FFD700,100
5922,687,8.5,#312951,120
5923,688,4.5,#FF0000,120
5924,688,5.0,#5E6167,60
5925,688,5.5,#312951,90
5926,688,6.0,#000000,130
5927,688,6.5,#5E6167,90
5928,688,7.0,#FFD700,30
5929,688,7.5,#FFFFFF,140
5930,688,8.0,#312951,100
5931,688,8.5,#FF0000,170
5932,689,4.5,#FF0000,160
5933,689,5.0,#312951,130
5934,689,5.5,#FF0000,20
5935,689,6.0,#FFD700,80
5936,689,6.5,#FFD700,150
5937,689,7.0,#FFD700,140
5938,689,7.5,#5E6167,50
5939,689,8.0,#312951,70
5940,689,8.5,#FFD700,20
5941,690,4.5,#000000,200
5942,690,5.0,#5E6167,200
5943,690,5.5,#312951,180
5944,690,6.0,#000000,120
5945,690,6.5,#312951,100
5946,690,7.0,#000000,180
5947,690,7.5,#312951,150
5948,690,8.0,#000000,200
5949,690,8.5,#FF0000,110
5950,691,4.5,#FFFFFF,40
5951,691,5.0,#FFD700,160
5952,691,5.5,#312951,180
5953,691,6.0,#FFFFFF,160
5954,691,6.5,#FF0000,190
5955,691,7.0,#FFFFFF,140
5956,691,7.5,#FFFFFF,110
5957,691,8.0,#FFD700,130
5958,691,8.5,#FFFFFF,50
5959,692,4.5,#5E6167,120
5960,692,5.0,#FFD700,120
5961,692,5.5,#FFD700,120
5962,692,6.0,#5E6167,130
5963,692,6.5,#FFFFFF,130
5964,692,7.0,#FFD700,170
5965,692,7.5,#FF0000,170
5966,692,8.0,#312951,90
5967,692,8.5,#000000,80
5968,693,4.5,#000000,80
5969,693,5.0,#FFFFFF,130
5970,693,5.5,#FF0000,80
5971,693,6.0,#FFFFFF,130
5972,693,6.5,#000000,90
5973,693,7.0,#312951,10
5974,693,7.5,#312951,120
5975,693,8.0,#000000,180
5976,693,8.5,#312951,80
5977,694,4.5,#FF0000,80
5978,694,5.0,#FFFFFF,170
5979,694,5.5,#312951,30
5980,694,6.0,#FF0000,180
5981,694,6.5,#000000,110
5982,694,7.0,#000000,90
5983,694,7.5,#FF0000,70
5984,694,8.0,#FFD700,70
5985,694,8.5,#FFD700,90
5986,695,4.5,#FF0000,170
5987,695,5.0,#312951,40
5988,695,5.5,#312951,120
5989,695,6.0,#FF0000,170
5990,695,6.5,#5E6167,130
5991,695,7.0,#FF0000,130
5992,695,7.5,#FFFFFF,80
5993,695,8.0,#FFFFFF,160
5994,695,8.5,#FFD700,80
5995,696,4.5,#FF0000,170
5996,696,5.0,#312951,120
5997,696,5.5,#FFFFFF,30
5998,696,6.0,#FFFFFF,150
5999,696,6.5,#FFFFFF,70
6000,696,7.0,#FFD700,100
6001,696,7.5,#FFFFFF,20
6002,696,8.0,#FFFFFF,170
6003,696,8.5,#5E6167,70
6004,697,4.5,#5E6167,180
6005,697,5.0,#FFD700,160
6006,697,5.5,#312951,200
6007,697,6.0,#5E6167,120
6008,697,6.5,#FFD700,100
6009,697,7.0,#FFD700,200
6010,697,7.5,#000000,130
6011,697,8.0,#FF0000,10
6012,697,8.5,#FF0000,160
6013,698,4.5,#FFD700,20
6014,698,5.0,#FFFFFF,200
6015,698,5.5,#5E6167,100
6016,698,6.0,#FF0000,120
6017,698,6.5,#FFFFFF,130
6018,698,7.0,#5E6167,120
6019,698,7.5,#000000,200
6020,698,8.0,#312951,80
6021,698,8.5,#5E6167,190
6022,699,4.5,#312951,160
6023,699,5.0,#312951,30
6024,699,5.5,#000000,40
6025,699,6.0,#5E6167,60
6026,699,6.5,#FFD700,160
6027,699,7.0,#000000,160
6028,699,7.5,#000000,70
6029,699,8.0,#5E6167,90
6030,699,8.5,#FFD700,100
6031,700,4.5,#000000,30
6032,700,5.0,#312951,160
6033,700,5.5,#000000,40
6034,700,6.0,#FFD700,40
6035,700,6.5,#000000,140
6036,700,7.0,#FFFFFF,80
6037,700,7.5,#FF0000,170
6038,700,8.0,#5E6167,20
6039,700,8.5,#000000,40
6040,701,4.5,#FF0000,90
6041,701,5.0,#FFFFFF,150
6042,701,5.5,#5E6167,30
6043,701,6.0,#FFD700,120
6044,701,6.5,#312951,180
6045,701,7.0,#FFFFFF,60
6046,701,7.5,#FFFFFF,180
6047,701,8.0,#FFD700,50
6048,701,8.5,#5E6167,80
6049,702,4.5,#5E6167,180
6050,702,5.0,#FFFFFF,130
6051,702,5.5,#000000,160
6052,702,6.0,#312951,190
6053,702,6.5,#FFD700,80
6054,702,7.0,#FF0000,100
6055,702,7.5,#FF0000,30
6056,702,8.0,#FF0000,170
6057,702,8.5,#312951,140
6058,703,4.5,#FFD700,90
6059,703,5.0,#000000,70
6060,703,5.5,#FF0000,100
6061,703,6.0,#312951,70
6062,703,6.5,#FFD700,190
6063,703,7.0,#000000,90
6064,703,7.5,#FFD700,100
6065,703,8.0,#5E6167,130
6066,703,8.5,#312951,180
6067,704,4.5,#FFD700,150
6068,704,5.0,#000000,50
6069,704,5.5,#FFFFFF,180
6070,704,6.0,#FFD700,140
6071,704,6.5,#000000,180
6072,704,7.0,#000000,190
6073,704,7.5,#000000,190
6074,704,8.0,#FFFFFF,30
6075,704,8.5,#FFD700,30
6076,705,4.5,#FFFFFF,180
6077,705,5.0,#FF0000,30
6078,705,5.5,#FFFFFF,60
6079,705,6.0,#312951,100
6080,705,6.5,#312951,30
6081,705,7.0,#FFFFFF,30
6082,705,7.5,#FF0000,80
6083,705,8.0,#312951,110
6084,705,8.5,#312951,130
6085,706,4.5,#FFD700,170
6086,706,5.0,#FFD700,200
6087,706,5.5,#5E6167,190
6088,706,6.0,#FF0000,20
6089,706,6.5,#000000,140
6090,706,7.0,#FFFFFF,140
6091,706,7.5,#000000,90
6092,706,8.0,#312951,10
6093,706,8.5,#000000,160
6094,707,4.5,#FF0000,60
6095,707,5.0,#000000,70
6096,707,5.5,#FFFFFF,40
6097,707,6.0,#FF0000,180
6098,707,6.5,#FFFFFF,110
6099,707,7.0,#FF0000,160
6100,707,7.5,#5E6167,180
6101,707,8.0,#312951,50
6102,707,8.5,#FFFFFF,20
6103,708,4.5,#FFFFFF,90
6104,708,5.0,#312951,130
6105,708,5.5,#312951,170
6106,708,6.0,#000000,120
6107,708,6.5,#FFD700,50
6108,708,7.0,#000000,40
6109,708,7.5,#5E6167,130
6110,708,8.0,#312951,110
6111,708,8.5,#FFFFFF,180
6112,709,4.5,#FFD700,100
6113,709,5.0,#FF0000,100
6114,709,5.5,#FFD700,30
6115,709,6.0,#FF0000,50
6116,709,6.5,#FFD700,190
6117,709,7.0,#000000,180
6118,709,7.5,#FFFFFF,160
6119,709,8.0,#FFFFFF,50
6120,709,8.5,#312951,190
6121,710,4.5,#000000,140
6122,710,5.0,#312951,50
6123,710,5.5,#FF0000,110
6124,710,6.0,#5E6167,180
6125,710,6.5,#FF0000,120
6126,710,7.0,#312951,170
6127,710,7.5,#FF0000,70
6128,710,8.0,#FFFFFF,150
6129,710,8.5,#FFD700,80
6130,711,4.5,#FFD700,30
6131,711,5.0,#000000,110
6132,711,5.5,#FF0000,150
6133,711,6.0,#FFFFFF,180
6134,711,6.5,#5E6167,160
6135,711,7.0,#FFFFFF,150
6136,711,7.5,#FFD700,190
6137,711,8.0,#312951,120
6138,711,8.5,#FFD700,120
6139,712,4.5,#FFFFFF,50
6140,712,5.0,#5E6167,110
6141,712,5.5,#312951,30
6142,712,6.0,#FFFFFF,70
6143,712,6.5,#000000,30
6144,712,7.0,#FFD700,90
6145,712,7.5,#000000,90
6146,712,8.0,#5E6167,20
6147,712,8.5,#FFD700,50
6148,713,4.5,#000000,30
6149,713,5.0,#5E6167,110
6150,713,5.5,#312951,90
6151,713,6.0,#FFFFFF,180
6152,713,6.5,#FF0000,100
6153,713,7.0,#312951,40
6154,713,7.5,#5E6167,120
6155,713,8.0,#312951,10
6156,713,8.5,#000000,30
6157,714,4.5,#FFD700,190
6158,714,5.0,#FFD700,200
6159,714,5.5,#000000,160
6160,714,6.0,#FFFFFF,70
6161,714,6.5,#FFFFFF,200
6162,714,7.0,#FF0000,90
6163,714,7.5,#000000,120
6164,714,8.0,#FFD700,70
6165,714,8.5,#FFFFFF,140
6166,715,4.5,#312951,30
6167,715,5.0,#312951,130
6168,715,5.5,#FF0000,50
6169,715,6.0,#FF0000,10
6170,715,6.5,#FF0000,50
6171,715,7.0,#312951,10
6172,715,7.5,#000000,50
6173,715,8.0,#FFD700,100
6174,715,8.5,#FF0000,90
6175,716,4.5,#FFD700,120
6176,716,5.0,#5E6167,120
6177,716,5.5,#312951,120
6178,716,6.0,#5E6167,100
6179,716,6.5,#FFD700,50
6180,716,7.0,#FFD700,120
6181,716,7.5,#FFFFFF,180
6182,716,8.0,#FF0000,40
6183,716,8.5,#FF0000,80
6184,717,4.5,#000000,30
6185,717,5.0,#312951,30
6186,717,5.5,#FFD700,200
6187,717,6.0,#FFFFFF,160
6188,717,6.5,#000000,80
6189,717,7.0,#5E6167,10
6190,717,7.5,#000000,20
6191,717,8.0,#FFD700,100
6192,717,8.5,#000000,90
6193,718,4.5,#312951,50
6194,718,5.0,#312951,80
6195,718,5.5,#5E6167,190
6196,718,6.0,#FF0000,90
6197,718,6.5,#FFD700,10
6198,718,7.0,#312951,110
6199,718,7.5,#FFFFFF,20
6200,718,8.0,#5E6167,10
6201,718,8.5,#FFFFFF,100
6202,719,4.5,#FF0000,140
6203,719,5.0,#FFD700,40
6204,719,5.5,#FFD700,170
6205,719,6.0,#312951,120
6206,719,6.5,#312951,60
6207,719,7.0,#FFD700,110
6208,719,7.5,#000000,170
6209,719,8.0,#FFFFFF,90
6210,719,8.5,#FFD700,100
6211,720,4.5,#5E6167,180
6212,720,5.0,#000000,150
6213,720,5.5,#000000,150
6214,720,6.0,#FFD700,50
6215,720,6.5,#000000,70
6216,720,7.0,#312951,200
6217,720,7.5,#FF0000,130
6218,720,8.0,#5E6167,30
6219,720,8.5,#5E6167,50
6220,721,4.5,#FFD700,160
6221,721,5.0,#000000,180
6222,721,5.5,#FFD700,20
6223,721,6.0,#5E6167,140
6224,721,6.5,#000000,20
6225,721,7.0,#FFD700,50
6226,721,7.5,#5E6167,180
6227,721,8.0,#5E6167,90
6228,721,8.5,#000000,170
6229,722,4.5,#5E6167,110
6230,722,5.0,#FFD700,70
6231,722,5.5,#FFFFFF,160
6232,722,6.0,#5E6167,120
6233,722,6.5,#5E6167,40
6234,722,7.0,#FFD700,30
6235,722,7.5,#312951,160
6236,722,8.0,#000000,70
6237,722,8.5,#5E6167,90
6238,724,4.5,#5E6167,10
6239,724,5.0,#5E6167,50
6240,724,5.5,#FFD700,50
6241,724,6.0,#FF0000,100
6242,724,6.5,#312951,90
6243,724,7.0,#000000,30
6244,724,7.5,#312951,50
6245,724,8.0,#FFFFFF,100
6246,724,8.5,#312951,170
6247,725,4.5,#FF0000,180
6248,725,5.0,#FF0000,100
6249,725,5.5,#312951,120
6250,725,6.0,#000000,120
6251,725,6.5,#FFD700,40
6252,725,7.0,#312951,200
6253,725,7.5,#FFD700,140
6254,725,8.0,#312951,150
6255,725,8.5,#FF0000,100
6256,726,4.5,#000000,180
6257,726,5.0,#5E6167,30
6258,726,5.5,#FFD700,120
6259,726,6.0,#312951,170
6260,726,6.5,#FFD700,110
6261,726,7.0,#FF0000,180
6262,726,7.5,#000000,90
6263,726,8.0,#FFFFFF,80
6264,726,8.5,#5E6167,190
6265,727,4.5,#FFD700,70
6266,727,5.0,#FFFFFF,20
6267,727,5.5,#5E6167,200
6268,727,6.0,#FF0000,60
6269,727,6.5,#FFD700,150
6270,727,7.0,#5E6167,20
6271,727,7.5,#FFD700,10
6272,727,8.0,#5E6167,70
6273,727,8.5,#FF0000,100
6274,729,4.5,#5E6167,90
6275,729,5.0,#5E6167,160
6276,729,5.5,#000000,90
6277,729,6.0,#312951,150
6278,729,6.5,#FFFFFF,200
6279,729,7.0,#FFD700,120
6280,729,7.5,#FFFFFF,150
6281,729,8.0,#FFD700,90
6282,729,8.5,#5E6167,80
6283,730,4.5,#000000,10
6284,730,5.0,#312951,180
6285,730,5.5,#312951,10
6286,730,6.0,#FFFFFF,80
6287,730,6.5,#312951,80
6288,730,7.0,#FFFFFF,80
6289,730,7.5,#FFFFFF,190
6290,730,8.0,#FFFFFF,90
6291,730,8.5,#000000,70
6292,731,4.5,#000000,70
6293,731,5.0,#000000,70
6294,731,5.5,#FFD700,200
6295,731,6.0,#FFD700,80
6296,731,6.5,#312951,10
6297,731,7.0,#FF0000,180
6298,731,7.5,#FFD700,70
6299,731,8.0,#FFFFFF,100
6300,731,8.5,#5E6167,50
6301,732,4.5,#FF0000,50
6302,732,5.0,#000000,100
6303,732,5.5,#FF0000,40
6304,732,6.0,#FFFFFF,100
6305,732,6.5,#312951,110
6306,732,7.0,#5E6167,60
6307,732,7.5,#5E6167,40
6308,732,8.0,#FF0000,200
6309,732,8.5,#312951,120
6310,733,4.5,#000000,100
6311,733,5.0,#312951,120
6312,733,5.5,#000000,30
6313,733,6.0,#312951,150
6314,733,6.5,#FFFFFF,40
6315,733,7.0,#000000,160
6316,733,7.5,#5E6167,200
6317,733,8.0,#312951,40
6318,733,8.5,#000000,80
6319,734,4.5,#FFFFFF,200
6320,734,5.0,#5E6167,50
6321,734,5.5,#5E6167,150
6322,734,6.0,#FF0000,120
6323,734,6.5,#312951,160
6324,734,7.0,#FF0000,140
6325,734,7.5,#312951,180
6326,734,8.0,#312951,160
6327,734,8.5,#312951,80
6328,735,4.5,#312951,20
6329,735,5.0,#FFD700,20
6330,735,5.5,#5E6167,30
6331,735,6.0,#5E6167,100
6332,735,6.5,#000000,10
6333,735,7.0,#312951,80
6334,735,7.5,#5E6167,200
