url;title;asin;price;brand;product_details;breadcrumbs;images_list;Outer Material;Inner Material;Sole;Closure;Heel Height;Heel Type;Shoe Width
https://www.amazon.co.uk/dp/B08XZV54PD;Lloyd Men's Reed Loafer;B08XZV54PD;138.0;Lloyd;"Package Dimensions: \n35.79 x 19.9 x 12.2 cm; 830 Grams\n\n\nDate First Available: \n4 Mar. 2021\n\n\nManufacturer: \nLLOYD\n\n\nASIN: \nB08XZSFT17\n\n\nItem model number: \n21-617-04\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Slippers'];https://m.media-amazon.com/images/I/31awJ5XvBPL.jpg, https://m.media-amazon.com/images/I/41n8SQvXFkL.jpg, https://m.media-amazon.com/images/I/31vWxYOT77L.jpg, https://m.media-amazon.com/images/I/21eft36cQGL.jpg, https://m.media-amazon.com/images/I/31vInv1zY7L.jpg, https://m.media-amazon.com/images/I/31vToAozApL.jpg, https://m.media-amazon.com/images/I/31pizmOOGKL.jpg;Leather;Leather;Rubber;Pull On;2 centimetres;Block;Medium
https://www.amazon.co.uk/dp/B07K96V22N;Brooks Women's Ricochet' Running Shoes;B07K96V22N;79.95;Brooks;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n1 x 1 x 1 cm; 260 Grams\n\n\nDate First Available: \n28 Aug. 2018\n\n\nManufacturer: \nBrooks\n\n\nASIN: \nB077NH3W12\n\n\nItem model number: \n1202821B\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Running Shoes', 'Road Running Shoes'];https://m.media-amazon.com/images/I/41CJqkOzSaL.jpg, https://m.media-amazon.com/images/I/51dyICAQ05L.jpg, https://m.media-amazon.com/images/I/51aUnTi+P5L.jpg, https://m.media-amazon.com/images/I/41WhFrMCcQL.jpg, https://m.media-amazon.com/images/I/41HRaeBCmML.jpg, https://m.media-amazon.com/images/I/41GKMnb+y-L.jpg;Fabric;Manmade;Rubber;Lace-Up;2 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B01APLC772;Skechers Men's Equalizer Coast Trainers;B01APLC772;42.69;Visit the Skechers Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n30.48 x 20.32 x 12.7 cm; 340.19 Grams\n\n\nDate First Available: \n27 Jun. 2016\n\n\nManufacturer: \nSkechers\n\n\nASIN: \nB01APLC5OC\n\n\nItem model number: \n51519\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Clogs & Mules'];https://m.media-amazon.com/images/I/41rx1Vug0eL.jpg, https://m.media-amazon.com/images/I/51lTLbdanzL.jpg, https://m.media-amazon.com/images/I/51oMAcnU0pL.jpg, https://m.media-amazon.com/images/I/41K5CbZ+H1L.jpg, https://m.media-amazon.com/images/I/418GBK80q0L.jpg, https://m.media-amazon.com/images/I/31LR+Cfx3mL.jpg, https://m.media-amazon.com/images/I/41tlO1377OL.jpg;Synthetic;Textile;Rubber;Pull On;2 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B07SL44LML;smarten Unisex Running Shoes Mens Womens Air Shock Absorbing Trainers Fashion Jogging Sports Sneakers;B07SL44LML;46.99;smarten;"Package Dimensions: \n28.71 x 18.85 x 11.17 cm; 734 Grams\n\n\nDate First Available: \n25 Mar. 2020\n\n\nASIN: \nB07SK1Y9JG\n\n\nManufacturer reference: \nET-A4742\n\n\nDepartment: \nUnisex";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Running Shoes', 'Road Running Shoes'];https://m.media-amazon.com/images/I/41p2HoFj5WL.jpg, https://m.media-amazon.com/images/I/51sYBOcSmgL.jpg, https://m.media-amazon.com/images/I/51OymlCDD-L.jpg, https://m.media-amazon.com/images/I/51cbUYgp2eL.jpg, https://m.media-amazon.com/images/I/51RRoAXPUdL.jpg, https://m.media-amazon.com/images/I/51m11hUdXUL.jpg, https://m.media-amazon.com/images/I/51PjxSX4B9L.jpg;Three Layer Soft Mesh Upper - Provides breathable comfort. You can also use this unisex Adults' athletic shoes as riding shoes,walking shoes.;Soft Fabric Lining - Soft fabric lining offers a great in-shoe feel. This casual yet fashionable shoe is both durable and easy to wear.;Shock Absorbing Shoe Soles - The Rubber sole with built-in air cushion absorbs the impact on the whole foot while outdoor running, jogging, sports.;Lace-Up;3 centimetres;Flat;Medium
https://www.amazon.co.uk/dp/B085B7YG7Y;Wrangler Men's Sharky Suede Moccasin;B085B7YG7Y;32.9;Visit the Wrangler Store;"Package Dimensions: \n32.9 x 21.1 x 12.2 cm; 400 Grams\n\n\nDate First Available: \n13 May 2021\n\n\nManufacturer: \nWRANGLER\n\n\nASIN: \nB0874N89M3\n\n\nItem model number: \nWM01140A\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Loafers & Moccasins'];https://m.media-amazon.com/images/I/419j9xK5NGS.jpg, https://m.media-amazon.com/images/I/41nRo81ZXOS.jpg, https://m.media-amazon.com/images/I/516kj8VT6NS.jpg, https://m.media-amazon.com/images/I/31t5Wae++mS.jpg, https://m.media-amazon.com/images/I/31FP5nHKGuS.jpg, https://m.media-amazon.com/images/I/31kLHVz8-mS.jpg, https://m.media-amazon.com/images/I/31Yq0H-eGIL.jpg;Nubuck;Canvas;Rubber;Pull On;1.5 centimetres;French;Medium
https://www.amazon.co.uk/dp/B07MVJR1K6;Geox Girl's Jr Agata School Uniform Shoe;B07MVJR1K6;16.78;Visit the Geox Store;"Package Dimensions: \n26.4 x 17 x 10.4 cm; 640 Grams\n\n\nDate First Available: \n9 Dec. 2019\n\n\nManufacturer: \nGeox\n\n\nASIN: \nB07MVK57PM\n\n\nItem model number: \nJ8449D00066\n\n\nDepartment: \nGirl's";['Shoes', Girls' Shoes, 'Mary Janes'];https://m.media-amazon.com/images/I/31fWxcaxlFL.jpg, https://m.media-amazon.com/images/I/41I6eB6HAzL.jpg, https://m.media-amazon.com/images/I/41ZL+vRbvoL.jpg, https://m.media-amazon.com/images/I/21NmOxfLh0L.jpg, https://m.media-amazon.com/images/I/31QjiGOy1xL.jpg, https://m.media-amazon.com/images/I/31wyD-lY-fL.jpg, https://m.media-amazon.com/images/I/41coQBMfG3L.jpg;Leather;Canvas;Rubber;Lace-Up;2.5 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B07F3YG4FK;Legero Women's Essence Sneaker;B07F3YG4FK;34.63;Legero;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n31 x 19.4 x 10.8 cm; 700 Grams\n\n\nDate First Available: \n19 Dec. 2018\n\n\nManufacturer: \nLegero\n\n\nASIN: \nB07F45V5PD\n\n\nItem model number: \n400924\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41bwSnJ3JNL.jpg, https://m.media-amazon.com/images/I/41KiPYGNW0L.jpg, https://m.media-amazon.com/images/I/413Q1-XHdoL.jpg, https://m.media-amazon.com/images/I/31WcmQkADnL.jpg, https://m.media-amazon.com/images/I/317F8uyhhoL.jpg, https://m.media-amazon.com/images/I/315FMv1ZI4L.jpg, https://m.media-amazon.com/images/I/41HOCKD0azL.jpg;Leather;Textile;Synthetic;Lace-Up;2 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B07TTDV3S2;GANT Men's Nicewill Low-Top Sneakers;B07TTDV3S2;90.24;Visit the Gant Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n36 x 23.2 x 12.2 cm; 1.03 Kilograms\n\n\nDate First Available: \n6 July 2019\n\n\nManufacturer: \nGant\n\n\nASIN: \nB07TXMCFCS\n\n\nItem model number: \n20631533\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41CyzjZYzDL.jpg, https://m.media-amazon.com/images/I/41v5TkcZkXL.jpg, https://m.media-amazon.com/images/I/414SnEEJsWL.jpg, https://m.media-amazon.com/images/I/31RtVmc6E+L.jpg, https://m.media-amazon.com/images/I/41G2g8YoOzL.jpg, https://m.media-amazon.com/images/I/41O000+bJ+L.jpg, https://m.media-amazon.com/images/I/41Y4nGJ2xGL.jpg;Canvas;Textile;Rubber;Lace-Up;3 centimetres;Wedge;Medium
https://www.amazon.co.uk/dp/B08FSRPKLK;Jana 100% comfort Women's 8-8-23720-26 Sneaker;B08FSRPKLK;18.55;Jana 100% comfort;"Package Dimensions: \n1 x 1 x 1 cm; 1 Kilograms\n\n\nDate First Available: \n13 Aug. 2020\n\n\nManufacturer: \nJana\n\n\nASIN: \nB08FSNJCNG\n\n\nItem model number: \n8-8-23720-26\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41anoncVRWL.jpg, https://m.media-amazon.com/images/I/418K0uRcZKL.jpg, https://m.media-amazon.com/images/I/41zM3I43diL.jpg, https://m.media-amazon.com/images/I/316ltJwu9XL.jpg, https://m.media-amazon.com/images/I/31UGqO2knQL.jpg, https://m.media-amazon.com/images/I/31bmguYs8YL.jpg, https://m.media-amazon.com/images/I/41fXcCeYP6L.jpg;Material mix made from leather and textile;Textile;Synthetic;Lace-Up;3.5 centimetres;Flat;Wide
https://www.amazon.co.uk/dp/B08C9GL5BX;CAPRICE Women's 9-9-23501-26 Sneaker;B08C9GL5BX;26.37;CAPRICE;"Package Dimensions: \n1 x 1 x 1 cm; 1 Kilograms\n\n\nDate First Available: \n4 July 2020\n\n\nManufacturer: \nCaprice\n\n\nASIN: \nB08C9NFS8W\n\n\nItem model number: \n9-9-23501-26\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31iL8AXOrLL.jpg, https://m.media-amazon.com/images/I/31JaVzpQjmL.jpg, https://m.media-amazon.com/images/I/318xLV7CMcL.jpg, https://m.media-amazon.com/images/I/31Gyzz1nn6L.jpg, https://m.media-amazon.com/images/I/31+TYYR33jL.jpg;Leather;Textile/Synthetic;Synthetic;Lace-Up;5 centimetres;Flat;Wide
https://www.amazon.co.uk/dp/B07MW61HH1;Skechers Skech-Air Infinity Low-Top Womens Trainers;B07MW61HH1;52.77;Visit the Skechers Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n34 x 17.8 x 11.6 cm; 660 Grams\n\n\nDate First Available: \n21 Jan. 2019\n\n\nManufacturer: \nSkechers\n\n\nASIN: \nB07MW417CN\n\n\nItem model number: \n88888315\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes'];https://m.media-amazon.com/images/I/41BytHbOEDL.jpg, https://m.media-amazon.com/images/I/41+eBMcY9-L.jpg, https://m.media-amazon.com/images/I/412WjLX+8DL.jpg, https://m.media-amazon.com/images/I/51BDbk9xEVL.jpg, https://m.media-amazon.com/images/I/41rQXnRi71L.jpg, https://m.media-amazon.com/images/I/41tsbWwtGbL.jpg, https://m.media-amazon.com/images/I/41oxiDUM20L.jpg;Synthetic;Textile;Rubber;Lace-Up;2.5 centimetres;Block;Wide
https://www.amazon.co.uk/dp/B000Y033BE;Blundstone Unisex Adults Classic 550 Series Chelsea Boot;B000Y033BE;99.99;Visit the Blundstone Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n35.56 x 22.86 x 12.7 cm; 399.16 Grams\n\n\nDate First Available: \n16 Oct. 2013\n\n\nManufacturer: \nBlundstone\n\n\nASIN: \nB002FB62F4\n\n\nItem model number: \nBLUNDSTONE 500 STOUT BROWN\n\n\nDepartment: \nUnisex";['Shoes', Men's Shoes, 'Boots'];https://m.media-amazon.com/images/I/417C8ykMkCL.jpg, https://m.media-amazon.com/images/I/41vEryg9EFL.jpg, https://m.media-amazon.com/images/I/41xF3-p9nML.jpg, https://m.media-amazon.com/images/I/41eOmrUR8SL.jpg, https://m.media-amazon.com/images/I/31GGtAPtXmL.jpg, https://m.media-amazon.com/images/I/51ToATAV6HL.jpg, https://m.media-amazon.com/images/I/51vpe89tddL.jpg;Other Leather;Textile;Rubber;Slip-On;0.5 centimetres;Block;Normal
https://www.amazon.co.uk/dp/B07MLHRDQN;ARA Women's Osaka 1244533 Hi-Top Trainers;B07MLHRDQN;57.44;Visit the ara Store;"Package Dimensions: \n1 x 1 x 1 cm; 1 Kilograms\n\n\nDate First Available: \n5 Jan. 2019\n\n\nManufacturer: \nara\n\n\nASIN: \nB07MHXBBDY\n\n\nItem model number: \n1244539\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41jKYYpPjwL.jpg, https://m.media-amazon.com/images/I/310GjQ3QfAL.jpg, https://m.media-amazon.com/images/I/316p8H3jSfL.jpg, https://m.media-amazon.com/images/I/31FQ3CisUlL.jpg, https://m.media-amazon.com/images/I/417zJneCXGL.jpg, https://m.media-amazon.com/images/I/31BYDGbo52L.jpg, https://m.media-amazon.com/images/I/31EZdf5zWdL.jpg;Leather;Manmade;Synthetic;Lace-Up;1.2 centimetres;Block;Weit
https://www.amazon.co.uk/dp/B08JZ65NR9;Ladies Classical Latin Practice Beginner Mary-Jane PU Professional Dance-Shoes;B08JZ65NR9;28.9;SHUTUP.DANCE;Item Weight: \n907.18 Grams\n\n\nDate First Available: \n1 Aug. 2020\n\n\nASIN: \nB08JZ1V9L3\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Dance Shoes'];https://m.media-amazon.com/images/I/41M3xUqiV4L.jpg, https://m.media-amazon.com/images/I/41fMCrjsWkL.jpg, https://m.media-amazon.com/images/I/41MRSMBv+RL.jpg;Polyurethane;Down;Suede;Buckle;6 centimetres;Kitten;Normal
https://www.amazon.co.uk/dp/B00SA2RM7E;Superga 2790-velvetw, Women’s Closed-Toe;B00SA2RM7E;25.72;Visit the Superga Store;"Package Dimensions: \n29.6 x 15.2 x 11 cm; 1.52 Kilograms\n\n\nDate First Available: \n1 Mar. 2015\n\n\nManufacturer: \nSuperga\n\n\nASIN: \nB00U4NSOZ6\n\n\nItem model number: \nS0080Y0\n\n\nDepartment: \nGirl's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/410Mup1fu4L.jpg, https://m.media-amazon.com/images/I/41GKtbVIbLL.jpg, https://m.media-amazon.com/images/I/41R9y5FlVWL.jpg, https://m.media-amazon.com/images/I/41z3WJvXS1L.jpg, https://m.media-amazon.com/images/I/41Eup8wSoUL.jpg, https://m.media-amazon.com/images/I/41Z4LE--0sL.jpg, https://m.media-amazon.com/images/I/41iaXlPtjVL.jpg;Fabric;Manmade;Rubber;Lace-Up;4 centimetres;Wedge;Medium
https://www.amazon.co.uk/dp/B09B388PMM;Ladies Flat Shoes for Women New Print Comfy Slip-on Pumps Shoes for Women Women Shoes Trainers One Foot Pedal Loafers Shoes;B09B388PMM;11.38;HTGEWGIR;Date First Available: \n23 July 2021\n\n\nManufacturer: \nHTGEWGIR\n\n\nASIN: \nB09B37WS9X\n\n\nItem model number: \nwomens black walking trainers\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/51mV+th-LIL.jpg, https://m.media-amazon.com/images/I/41b6BvAkszL.jpg, https://m.media-amazon.com/images/I/51RMJPvbQ4L.jpg, https://m.media-amazon.com/images/I/51sLttDXAVL.jpg, https://m.media-amazon.com/images/I/419uQTF60HL.jpg;pu,Made of great material, it has good sweat-absorbing ability, fits the foot, and is comfortable and dry.;【Super Light and Breathable】 Super light, breathable and flexible, just like socks. The breathable and smooth fabric provides great freedom and comfort. Let you enjoy vacation and travel.;【Rubber】Non slip rubber outsole, with good grip, arch support and traction, makes it more comfortable for walking,work,travel,trip and standing for a long time.;【Warm Reminder】The Size Mark On The shoes Is Chinese Size Number. Different Shoe Styles, please Select The Size According To Your Foot Type.;1 centimetres;Block Heel，The durable fabric makes them a pair of comfortable and stylish slip on womens trainers, perfect design for daily walking and jogging.——（black shoe lace trainer black sneaker woman black walking shoe black walking shoe woman breathable shoe fitness sport shoe flat lace flat shoe lace flat woman lace up shoe woman lady black shoe lady flat shoe lady lightweight trainer lady running lady running trainer lady sneaker lady walking trainer ）;Medium
https://www.amazon.co.uk/dp/B087GHPKYP;Kids Clogs Mules Garden Shoes Boys Girls Cute Slippers Sandals Summer Beach Pool Shoes Size;B087GHPKYP;5.99;Gaatpot;"Package Dimensions: \n20 x 18 x 7.5 cm; 130 Grams\n\n\nDate First Available: \n22 April 2020\n\n\nASIN: \nB087GD4TBY\n\n\nManufacturer reference: \nERTONGXZ2144BL140\n\n\nDepartment: \nUnisex Kids";['Shoes', Boys' Shoes, 'Clogs & Mules'];https://m.media-amazon.com/images/I/4159UQc7OxL.jpg, https://m.media-amazon.com/images/I/414lrRZJ8QL.jpg, https://m.media-amazon.com/images/I/51uTuBAqU7L.jpg, https://m.media-amazon.com/images/I/51Gp2sb5ZJL.jpg, https://m.media-amazon.com/images/I/51Lp0pxeu3L.jpg, https://m.media-amazon.com/images/I/51sPzxi9w8L.jpg;Synthetic/Cute Cartoon disnosaur design for offer you and your kids a fanstastic summer;Synthetic, Comfortable and soft for walking;Non Slip rubber sole with the special bump pattern for make sure your kid's protection from falling even in the slippery area;Pull On;1.5 centimetres;"the strap adjust to the front, a pair of slippers; adjust To the back, a pair of sandals";Medium
https://www.amazon.co.uk/dp/B07QD9YPLD;adidas Unisex Kid's Advantage I Slippers;B07QD9YPLD;12.16;Visit the adidas Store;"Product Dimensions: \n1 x 1 x 1 cm; 100 Grams\n\n\nDate First Available: \n4 Jun. 2019\n\n\nManufacturer: \nadidas\n\n\nASIN: \nB07QCC6J9F\n\n\nItem model number: \nEF0301\n\n\nDepartment: \nUnisex Kids";['Shoes', Girls' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/3169ovEP1iL.jpg, https://m.media-amazon.com/images/I/41HDUOk8UiL.jpg, https://m.media-amazon.com/images/I/41AJnnb5C7L.jpg, https://m.media-amazon.com/images/I/31XLKGlRWsL.jpg, https://m.media-amazon.com/images/I/31ebFRu-KtL.jpg, https://m.media-amazon.com/images/I/31Pzw2LJVAL.jpg, https://m.media-amazon.com/images/I/31skOnigW2L.jpg;Synthetic;Manmade;Rubber;Lace-Up;1 centimetres;No Heel;Medium
https://www.amazon.co.uk/dp/B08G8PXJN3;Semler Girl's Nele-G Sneaker, 13 UK Child;B08G8PXJN3;40.34;Semler;"Package Dimensions: \n31.9 x 17.5 x 10.3 cm; 650 Grams\n\n\nDate First Available: \n19 Aug. 2020\n\n\nManufacturer: \nSemler\n\n\nASIN: \nB08G8PYZ3F\n\n\nItem model number: \nN6206_457_796\n\n\nDepartment: \nWomen's";['Shoes', Girls' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31aKxoRErLL.jpg, https://m.media-amazon.com/images/I/31n9WTvYrSL.jpg, https://m.media-amazon.com/images/I/31YiOtSepCL.jpg, https://m.media-amazon.com/images/I/31v9EV-LqbL.jpg, https://m.media-amazon.com/images/I/31-e6as8xyL.jpg, https://m.media-amazon.com/images/I/310WIhTWkyL.jpg, https://m.media-amazon.com/images/I/31Br8G+0vGL.jpg;Nubuck Leather;Leather;Synthetic;Lace-Up;1.5 centimetres;Flat;Narrow
https://www.amazon.co.uk/dp/B076XCYDZ4;Geox Boys J Alonisso a Low-Top Sneakers;B076XCYDZ4;20.44;Visit the Geox Store;"Is Discontinued By Manufacturer: \nNo\n\n\nPackage Dimensions: \n21 x 17 x 8.5 cm; 420 Grams\n\n\nDate First Available: \n8 Jan. 2018\n\n\nManufacturer: \nGeox\n\n\nASIN: \nB076XBMH87\n\n\nItem model number: \nJ822CB01422\n\n\nDepartment: \nBoy's";['Shoes', Boys' Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/51+l6SY3pZL.jpg, https://m.media-amazon.com/images/I/512d-vv7ZpL.jpg, https://m.media-amazon.com/images/I/51DYm2xXhML.jpg, https://m.media-amazon.com/images/I/41aJ5J7pzdL.jpg, https://m.media-amazon.com/images/I/41NQayCDShL.jpg, https://m.media-amazon.com/images/I/416iUhUMa2L.jpg, https://m.media-amazon.com/images/I/51LrZP3l+oL.jpg;Synthetic;Textile;Rubber;Lace-Up;1.18 inches;Flat;Normal
https://www.amazon.co.uk/dp/B08LSV5QS9;Crime London Men's Beat Sneaker;B08LSV5QS9;46.49;Crime London;"Product Dimensions: \n30 x 20 x 10 cm; 1 Kilograms\n\n\nDate First Available: \n24 Oct. 2020\n\n\nManufacturer: \nCRIME LONODN\n\n\nASIN: \nB08LSVDT7Q\n\n\nItem model number: \n11573\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/31PogjDjwIL.jpg, https://m.media-amazon.com/images/I/41b+rTLh3KL.jpg, https://m.media-amazon.com/images/I/41znbwwDLAL.jpg, https://m.media-amazon.com/images/I/21PO34hLaML.jpg, https://m.media-amazon.com/images/I/31dQSlAg84L.jpg, https://m.media-amazon.com/images/I/31fkCEVTISL.jpg, https://m.media-amazon.com/images/I/416NFR-DVaL.jpg;smooth_leather;Leather;Rubber;Lace-Up;2.5 centimetres;No Heel;Medium
https://www.amazon.co.uk/dp/B099WNY6GG;Women's Single Shoes Lace-up Running Shoes Women Denim Fashion Flats Sneakers with Lace up Lightweight Ladies Outdoor Sport Trainers Road Jogging Walking Loafers;B099WNY6GG;15.78;HTGEWGIR;Date First Available: \n20 July 2021\n\n\nManufacturer: \nHTGEWGIR\n\n\nASIN: \nB099WP9KWC\n\n\nItem model number: \nslip running shoe\n\n\nDepartment: \nWomen's;['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/4198QtXjAHS.jpg, https://m.media-amazon.com/images/I/51AZtPvA7xS.jpg, https://m.media-amazon.com/images/I/51Do6Td3DqS.jpg, https://m.media-amazon.com/images/I/51-LmA5aQXS.jpg, https://m.media-amazon.com/images/I/51K8SSzeIHS.jpg, https://m.media-amazon.com/images/I/51u3jjDQauS.jpg, https://m.media-amazon.com/images/I/51vcKoYYBdS.jpg;PU,Made of great material, it has good sweat-absorbing ability, fits the foot, and is comfortable and dry.;【Super Light and Breathable】 Super light, breathable and flexible, just like socks. The breathable and smooth fabric provides great freedom and comfort. Let you enjoy vacation and travel.;【Rubber】Non slip rubber outsole, with good grip, arch support and traction, makes it more comfortable for walking,work,travel,trip and standing for a long time.;【Warm Reminder】The Size Mark On The shoes Is Chinese Size Number. Different Shoe Styles, please Select The Size According To Your Foot Type.;3 centimetres;Platform Heel，The durable fabric makes them a pair of comfortable and stylish slip on womens trainers, perfect design for daily walking and jogging.——（black shoe lace trainer black sneaker woman black walking shoe black walking shoe woman breathable shoe fitness sport shoe flat lace flat shoe lace flat woman lace up shoe woman lady black shoe lady flat shoe lady lightweight trainer lady running lady running trainer lady sneaker lady walking trainer ）;Medium
https://www.amazon.co.uk/dp/B000G4PLIG;adidas Mundial Goal, Unisex Adults' Football Boots;B000G4PLIG;79.62;Visit the adidas Store;"Is Discontinued By Manufacturer: \nNo\n\n\nProduct Dimensions: \n1 x 1 x 1 cm; 310 Grams\n\n\nDate First Available: \n9 Nov. 2011\n\n\nManufacturer: \nAdidas\n\n\nASIN: \nB000G4PLHM\n\n\nItem model number: \n19310\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Football Boots'];https://m.media-amazon.com/images/I/41+bsvu+46L.jpg, https://m.media-amazon.com/images/I/41bGCvzN2kL.jpg, https://m.media-amazon.com/images/I/41Z1K1zcBuL.jpg, https://m.media-amazon.com/images/I/31JVASy6clL.jpg, https://m.media-amazon.com/images/I/31BfRjCJxfL.jpg, https://m.media-amazon.com/images/I/31rZTozCbpL.jpg, https://m.media-amazon.com/images/I/41RyX-wP18L.jpg;Leather;Textile;Rubber;Lace-Up;2 centimetres;Flat;Normal
https://www.amazon.co.uk/dp/B08TBRYZ9L;Acfoda Unisex Children's Clogs with Soft Footbed, Size 23-30;B08TBRYZ9L;11.48;Acfoda;"Product Dimensions: \n14 x 5 x 2 cm; 120 Grams\n\n\nDate First Available: \n16 Feb. 2021\n\n\nASIN: \nB08TBPM47V\n\n\nItem model number: \nNZ-DIYclogs-New-BL140\n\n\nDepartment: \nBoy's";['Shoes', Men's Shoes, 'Clogs & Mules'];https://m.media-amazon.com/images/I/41LgyDOcytL.jpg, https://m.media-amazon.com/images/I/41+Z5CFgmJL.jpg, https://m.media-amazon.com/images/I/418llfP4s9L.jpg, https://m.media-amazon.com/images/I/41A3cbcS7kL.jpg, https://m.media-amazon.com/images/I/41XbwGykcML.jpg, https://m.media-amazon.com/images/I/41y27QavAGL.jpg, https://m.media-amazon.com/images/I/415HiTkLgnL.jpg;Ethylene Vinyl Acetate;Eva;Synthetic;Pull On;2 centimetres;Flat;Normal centimetres
https://www.amazon.co.uk/dp/B0758P4XNK;Josef Seibel Women's Sina 43 Trainers;B0758P4XNK;49.99;Josef Seibel;"Package Dimensions: \n31.8 x 20.39 x 12.19 cm; 640 Grams\n\n\nDate First Available: \n29 Mar. 2018\n\n\nManufacturer: \nJosef Seibel\n\n\nASIN: \nB0758P4XNK\n\n\nItem model number: \n68843\n\n\nDepartment: \nWomen's";['Shoes', Women's Shoes, 'Fashion & Athletic Trainers', 'Fashion Trainers'];https://m.media-amazon.com/images/I/41yFG+nU3vL.jpg, https://m.media-amazon.com/images/I/41D7nMDEA7L.jpg;Leather;Textile;Synthetic;Lace-Up;2 centimetres;Flat;Regular
https://www.amazon.co.uk/dp/B08GWKY44B;incapo Mens Slippers Memory Foam Slippers Knitted Cotton Coral Fleece Lining Non-Slip Indoor Outdoor Slippers;B08GWKY44B;22.3;Visit the incarpo Store;"Product Dimensions: \n25.5 x 9.5 x 3 cm; 460 Grams\n\n\nDate First Available: \n1 Oct. 2020\n\n\nASIN: \nB08GWV8YVG\n\n\nDepartment: \nMen's";['Shoes', Men's Shoes, 'Slippers'];https://m.media-amazon.com/images/I/4131kUFkgFL.jpg, https://m.media-amazon.com/images/I/31aUWlDe98L.jpg, https://m.media-amazon.com/images/I/31g1ACUoQgL.jpg, https://m.media-amazon.com/images/I/31ZA-EFcu7L.jpg, https://m.media-amazon.com/images/I/318zVvsYZFL.jpg, https://m.media-amazon.com/images/I/41V7G0U6SsL.jpg, https://m.media-amazon.com/images/I/41UiiAwIBbL.jpg;Knitted Cotton Wool;Wool;Ethylene Vinyl Acetate;Pull-On;3 centimetres;Flat;Medium
